,Unnamed: 0,coIndx,category,city,region,coNm,title,career,education,contract,r_date,coID,salary,addr
5570,5570,38410324,데이터관리,경남,함안군,코오롱데크컴퍼지트(주),코오롱데크컴퍼지트자동차사업부사무및품질업무직원모집,신입,고졸,계약직,0731,1358150111,"4,208",경남 함안군 함안산단1길 26-23
5571,5571,38281269,데이터관리,충남,천안시 서북구,넥스콘테크놀러지(주),[넥스콘테크놀러지]기술본부경력직채용,경력3년,초대졸,정규직계약직,0724,6088800122,"4,440",충남 천안시 서북구 석문길 95
5572,5572,38407944,데이터관리,충남,천안시 동남구,(주)에이젝코리아,[천안/통근버스운행]구매부Admin/사무보조채용,경력무관,고졸,계약직파견직,0803,2148798399,"3,247","서울 중구 소월로 10, 9층"
5573,5573,38391832,데이터관리,전남,화순군,(주)농업회사법인포프리,(주)포프리디자인팀신입/경력채용,경력무관,학력무관,정규직,0710,6228700010,None,전남 화순군 효죽로 433
5574,5574,38428929,데이터관리,충남,천안시,희성폴리머(주),2020년신입사원공개채용,신입,대졸,정규직,0720,8588800052,"5,162",충남 천안시 서북구 천안대로 2131
5575,5575,38416287,데이터관리,울산,중구,패션스몰비지니스에이전시 주식회사,"연봉3000이상,의류잡화유통및보세상가물품유통",경력무관,학력무관,정규직계약직,0709,4598600910,None,"울산 중구 중앙시장1길 9, 3층(옥교동)"
5576,5576,38327038,데이터관리,충남,아산시,㈜한성엠에스,금호석유화학아산CNT공장품질관리(QC)모집,경력무관,고졸,정규직,0718,1208170191,"3,000","서울 영등포구 선유로 146, 1013호"
5577,5577,38318325,데이터관리,충남,천안시 서북구,에이테크솔루션(주),[천안]자동차전장부품품질인력채용,경력5년,초대졸,정규직,0716,1358148139,"4,778",경기 화성시 가장로 277
5578,5578,38254092,데이터관리,충북,진천군,(주)해광,(주)해광진천공장채용(제품개발/품질개선/생산/자재구매),경력무관,학력무관,정규직,0802,3018109000,"4,742",충북 진천군 진광로 487-25
5579,5579,38413603,데이터관리,전북,전주시 덕진구,(주)좋은정보기술,2020년하반기(1차)정규직채용공고(각부문별신입/경력),경력무관,초대졸,정규직프리랜서,0904,4038147315,"3,012","전북 전주시 덕진구 오공로 138, 4층 402호"
5580,5580,38362705,데이터관리,경북,구미시,(주)세미스타,품질관리검사원구인,경력무관,학력무관,정규직,0824,8608700816,"3,460",경북 구미시 4공단로 249-20
5581,5581,38342315,데이터관리,제주,제주시,(주)아트플레쉬,(주5일)제주라프영업관리사무사원급모집합니다.,경력무관,고졸,정규직,0821,1208825282,None,
5582,5582,38427058,데이터관리,경남,양산시,㈜에스피시스템스,전산책임자모집,경력5년,초대졸,정규직,0731,6178116288,"4,276",경남 양산시 어곡공단로 123
5583,5583,38219405,데이터관리,충남,천안시 서북구,(주)스맥,"스맥FA사업부자동화장비(기구설계,전장설계,기구조립)채용",경력3년,초대졸,정규직,채용시,3148114800,None,경남 김해시 골든루트로 157-10
5584,5584,38429225,데이터관리,충북,진천군,(주)천지화학,연구소(실험실)직원채용공고-정규직,경력무관,학력무관,정규직,0906,3018141368,"4,164",충북 진천군 인석로 214
5585,5585,38371434,데이터관리,경남,김해시,(주)에스에이테크,품질팀3차원경력자/측정검사원모집,경력무관,학력무관,정규직,0825,6098181717,None,경남 창원시 성산구 공단로166번길 34
5586,5586,38420466,데이터관리,충남,아산시,농업회사법인바이오에너지팜아산(주),"수질,가스(플랜트)정규직채용",경력무관,초대졸,정규직,0905,4038166821,None,충남 아산시 환경공원로 190-26
5587,5587,38393799,데이터관리,경북,구미시,구미미르치과병원,경영지원팀회계·재무·세무·IR정규직채용,경력무관,학력무관,정규직,0830,8910100761,None,"경북 구미시 신시로 69, 4~10층"
5588,5588,38409480,데이터관리,경남,김해시,화성,"소프트웨어개발(C#,MySQL)신입채용공고",경력무관,초대졸,정규직,0717,6210831780,None,"부산 금정구 금강로379번길 15, 2층"
5589,5589,38388842,데이터관리,경기,수원시 권선구,한국장애인고용정보센터,[장애인전형]사무보조중증장애인재택근로상시모집,경력무관,학력무관,계약직,0710,2175300375,None,경기 수원시 권선구 덕영대로1201번길 16 세일프라자
5590,5590,38432540,데이터관리,충북,음성군,(주)현대포리텍,"[정규직]자동차품질보증신입,경력채용공고",경력무관,고졸,정규직,0808,1348110440,None,충북 음성군 신용로 56-20
5591,5591,38194647,데이터관리,제주,제주시,㈜네오플,[게임회사네오플]데이터분석팀인재모집,경력무관,학력무관,정규직,채용시,2018164417,"5,848",제주 제주시 1100로 3198-13
5592,5592,38075362,데이터관리,전남,화순군,다스코㈜,경영지원본부(인사총무/전략기획/재무)경력직채용,경력,대졸,정규직,0731,4088125446,"4,807",전남 화순군 동농공길 26-2
5593,5593,38417220,데이터관리,충북,보은군,(주)우진플라임,프로세스혁신업무담당자(신입/경력)모집,경력무관,대졸,정규직,0806,1318139905,"4,126",충북 보은군 우진플라임로 100
5594,5594,38428689,데이터관리,충남,서산시,(주)엔엘티,자동차부품품질관리경력사원모집,경력1년,학력무관,정규직계약직,0906,1408111158,None,충남 서산시 성연4로 160
5595,5595,38354416,데이터관리,경남,창원시,(주)동진테크윈,"전산팀(팀장급)-ERP/MES설계및개발가능자,해외출장",경력10년,대졸,정규직,0823,6098131143,"3,635",경남 창원시 성산구 성산패총로38번길 7
5596,5596,38427618,데이터관리,제주,서귀포시,람정제주개발(주),[제주신화월드]IT(대리급)경력직채용,경력5년,학력무관,정규직,0715,6168609829,None,제주 서귀포시 녹차분재로 217
5597,5597,38194456,데이터관리,경남,김해시,(주)스맥,설계·CAD·CAM정규직모집합니다(경력사원),경력1년,대졸,정규직,채용시,3148114800,None,경남 김해시 골든루트로 157-10
5598,5598,38391711,데이터관리,제주,서귀포시,람정엔터테인먼트코리아 주식회사,제주신화월드카지노AML(자금세탁방지업무)담당자모집,경력3년,학력무관,무기계약직계약직,채용시,6168616830,"4,186",제주 서귀포시 신화역사로304번길 38
5599,5599,38394837,데이터관리,광주,광산구,(주)에이치알엔,[딱-년1회채용/칼퇴근]SK요금제변경전산처리,경력무관,학력무관,정규직,0721,1148185928,"2,913",서울 관악구 남부순환로 2008
5600,5600,38395016,데이터관리,광주,광산구,(주)에이치알엔,[주5일/복리최고]SKT그룹CS사원정규직채용(광주/청주),경력무관,학력무관,정규직,0721,1148185928,"2,913",서울 관악구 남부순환로 2008
5601,5601,38394884,데이터관리,광주,광산구,(주)에이치알엔,SK서비스탑정규직/월260/상여별도/휴대폰비지원/상담매니저,경력무관,고졸,정규직,0721,1148185928,"2,913",서울 관악구 남부순환로 2008
5602,5602,38405290,데이터관리,부산,해운대구,(주)에이치알엔,[딱-교육3일/최고연봉]SKT요금제부서CS상담,경력무관,고졸,정규직,0721,1148185928,"2,913",서울 관악구 남부순환로 2008
5603,5603,38358038,데이터관리,전남,구례군,농업회사법인김태경우리밀베이커리(주),"물품운영,연구개발채용",경력무관,학력무관,정규직계약직,0720,1388160205,None,"전남 구례군 용산로 107-54, 3층"
5604,5604,38406504,데이터관리,제주,제주시,에퀴코리아(주),[제주도]제주도화상상담회영어통역사모집(제주도거주자환,경력무관,학력무관,아르바이트프리랜서,0901,4018600658,"3,026","서울 서초구 서초중앙로 41, 7층"
5605,5605,38404481,데이터관리,경기,수원시 영통구,(주)에스와이소프트,[수원/창원]전자입찰고객유치관련정규직영업사원상시채용,경력무관,고졸,정규직,0731,3148608166,None,
5606,5606,38340113,데이터관리,경남,양산시,성지산업㈜,"(화공계열)품질관리,기술직(QC,R&D)정규직모집",경력무관,초대졸,정규직,0710,6218115406,None,
5607,5607,38417658,데이터관리,전북,정읍시,(주)쓰리에이씨,품질팀사원급채용,경력무관,초대졸,정규직,0719,1058708273,None,
5608,5608,38187018,인공지능,서울,마포구,메디픽셀,[병특]의료인공지능전문연구요원채용(메디픽셀),경력무관,석사,정규직전문연구요원,0719,6928600540,"3,670","서울 동대문구 회기로 117-3, 서울바이오허브 산업지원동 301-1호"
5609,5609,38261085,인공지능,서울,관악구,주식회사 포티투마루,[포티투마루]인공지능QA개발(머신러닝/검색/SW엔지니어)채용,경력무관,학력무관,정규직,채용시,5628800151,None,"서울 관악구 남부순환로 1925, 6층, 8층"
5610,5610,38158400,인공지능,대구,북구,(주)씨드업,[(주)씨드업]인공지능(AI)·빅데이터정규직채용중,경력무관,대졸,정규직,0713,4588601707,None,"대구 북구 연암로 40, 201동 4층"
5611,5611,38259614,인공지능,서울,금천구,(주)스칼라웍스,인공지능(AI)정규직모집공고(신입),신입,학력무관,정규직,채용시,2438800172,"5,048","서울 금천구 가산디지털2로 70, 1310호"
5612,5612,38428728,인공지능,서울,강남구,오토그라운드 주식회사,"인공지능(AI)분야SW개발자(팀장,팀원)모집",경력무관,대졸,계약직,0717,5078701516,None,서울 강남구 삼성로75길 7
5613,5613,38235441,인공지능,서울,강남구,㈜솔트룩스,인공지능(AI)전문기업솔트룩스-개발직,경력7년,초대졸,정규직,채용시,1028113061,None,"서울 강남구 언주로 538, 4층, 5층"
5614,5614,38391319,인공지능,서울,강남구,(주)마인즈앤컴퍼니,"[정규직]인공지능(AI)MLengineer,DataScientist채용",경력무관,대졸,정규직,채용시,7638101040,"4,990","경기 성남시 분당구 대왕판교로644번길 49, 601호"
5615,5615,38412196,인공지능,서울,강남구,메타그라프(주),인공지능(AI)·빅데이터(머신러닝外3개부문)채용,경력5년,초대졸,정규직,0904,1868601160,None,서울 강남구 선릉로 578 태정빌딩
5616,5616,38249087,인공지능,인천,남동구,가천대학교 산학협력단,영상처리전문가/인공지능/딥러닝연구원모집,경력무관,대졸,계약직,0801,1298207687,"3,260",경기 성남시 수정구 성남대로 1342
5617,5617,38361357,인공지능,서울,영등포구,코아인텍주식회사,"빅데이터분석,딥러닝등인공지능기술개발채용",경력무관,석사,정규직,0824,2158677880,"3,566","서울 영등포구 양평로21길 26, 1303호"
5618,5618,38401232,인공지능,서울,마포구,(주)스트리스,(정규직)영상처리및인공지능학습분야연구원채용공고,경력무관,대졸,정규직,0717,1728800680,"4,404",서울 마포구 동교로25길 70
5619,5619,38159078,인공지능,서울,강남구,(주)데이터마케팅코리아,빅데이터솔루션/인공지능솔루션백엔드엔지니어채용,경력무관,대졸,정규직,0713,3948800499,"4,366","서울 강남구 테헤란로53길 16, 3층"
5620,5620,38379900,인공지능,서울,강남구,(주)데이터마케팅코리아,인공지능솔루션웹퍼블리싱개발/퍼블리셔채용,경력무관,대졸,정규직,0828,3948800499,"4,366","서울 강남구 테헤란로53길 16, 3층"
5621,5621,38389093,인공지능,경기,성남시 분당구,(주)마인즈랩,[마인즈랩/인공지능전문기업]CS담당자경력직채용,경력1년,대졸,정규직,0710,3148655446,"4,306","대전 유성구 가정북로 96, 307호"
5622,5622,38425552,인공지능,서울,송파구,온시큐리티(주),빅데이터기반인공지능개발자/퍼블리셔정규직채용,경력1년,초대졸,정규직,채용시,1148713197,"4,349","서울 송파구 송파대로 167, 에이동 에이1416호, 에이1417호"
5623,5623,38144285,인공지능,서울,강남구,iMediSync Inc.,인공지능/머신러닝/딥러닝연구원모집,경력무관,석사,정규직전문연구요원,채용시,1048646675,None,
5624,5624,38370542,인공지능,서울,관악구,써로마인드로보틱스,인공지능스타트업에서마케팅담당자를찾습니다.,경력무관,학력무관,정규직,0726,4568100105,"3,600","서울 관악구 관악로 1, 138동 410호"
5625,5625,38229398,인공지능,경기,군포시,IPEA(정보처리기사협회),전산실AI(인공지능)서버구축운영관리,신입,학력무관,정규직,0728,5414300420,None,경기 군포시 산본1동 1026-30 SAT 209호
5626,5626,38369708,인공지능,서울,강남구,㈜솔트룩스,인공지능(AI)전문기업솔트룩스-재무팀채용(대리급),경력3년,초대졸,정규직,0825,1028113061,None,"서울 강남구 언주로 538, 4층, 5층"
5627,5627,38226843,인공지능,경기,성남시 분당구,디엑솜,(경력)인공지능(AI)·빅데이터정규직모집,경력1년,초대졸,정규직,0727,3068800769,"4,158",경기 성남시 분당구 성남대로331번길 8
5628,5628,38256279,인공지능,전북,전주시 덕진구,(주)리퓨터,"웹&앱개발,빅데이터&인공지능외경력직/중급채용공고",경력무관,대졸,정규직,채용시,4028146647,"3,294","전북 전주시 덕진구 원장동길 111-18, 401호"
5629,5629,38378160,인공지능,서울,서초구,레이비스(주),"[경력직]초음파신호처리,분석Tool개발(인공지능활용)",경력무관,대졸,정규직,0828,2208821738,"4,534","서울 서초구 서운로 19, 512호"
5630,5630,38350490,인공지능,경기,성남시 분당구,(주)소이넷,인공지능/개발자및영업/마케팅정규직채용,경력무관,초대졸,정규직,0822,1468701058,"4,167","경기 성남시 분당구 성남대로331번길 8, 20층"
5631,5631,38374759,인공지능,경기,수원시 영통구,(주)내프터,2020년하반기인공지능(AI)신입.경력채용,경력무관,대졸,정규직,0828,5728100746,"4,900","경기 수원시 영통구 광교중앙로 170, 2410호 2409호,2410호"
5632,5632,38185610,인공지능,서울,서대문구,코드비전(주),인공지능(AI)전문기업인공지능AI개발자경력직채용,경력,대졸,정규직,0719,4468701152,None,"서울 서대문구 연세로 50, 2동 212A층"
5633,5633,38372277,인공지능,서울,송파구,윤시스템,"코스탁,빅데이터,인공지능(AI)",경력2년,학력무관,정규직,0826,1233431382,None,서울 영등포구 여의도동 61-3 라이프빌딩 408
5634,5634,38283409,인공지능,서울,성동구,오토시맨틱스(주),산업용인공지능분야/국내및해외기획/영업채용,경력무관,대졸,정규직,0807,8228700513,None,
5635,5635,38372418,인공지능,서울,영등포구,윤시스템,"데이터사이언티스트,인공지능(AI)·빅데이터채용",경력5년,학력무관,정규직,0727,1233431382,None,서울 영등포구 여의도동 61-3 라이프빌딩 408
5636,5636,38201185,인공지능,경기,안산시 단원구,고대안산병원 피부과,인공지능의료산업화,경력1년,박사,계약직,0722,3028267316,None,
5637,5637,38382514,인공지능,서울,중구,(주)아시아경제,"IT프로그래밍분야강사님모집(파이썬,인공지능,클라우드,빅",경력1년,대졸,기간제계약직,채용시,1018615912,"5,000","서울 중구 충무로 29, 10층,11층"
5638,5638,38312945,인공지능,경기,성남시 분당구,세진정보기술㈜,전산실AI(인공지능)서버구축운영관리,신입,학력무관,정규직,0716,1298173138,None,"경기 성남시 분당구 성남대로 381, 608호"
5639,5639,38214268,인공지능,경기,성남시 분당구,(주)와플,2020상반기인공지능개발자모집,경력무관,대졸,정규직계약직,채용시,2208877886,None,"경기 성남시 분당구 황새울로335번길 10, 545호"
5640,5640,38339018,인공지능,인천,연수구,(주)그루크리에이티브랩,인공지능(AI)분야연구개발인력구인,경력무관,대졸,정규직위촉직,0820,1058810285,"3,251","전북 완주군 대둔산로 1338, 301호"
5641,5641,38148514,인공지능,경기,성남시 분당구,(주)알체라,"인공지능,AI,응용SW,SI사업담당자모집공고-경력",경력3년,대졸,정규직,0711,6438700337,"3,649","경기 성남시 분당구 판교역로 225-15, 8층 801호"
5642,5642,38309562,인공지능,경기,성남시 분당구,(주)크레스콤,의료기기영업(인공지능소프트웨어서비스),경력무관,초대졸,정규직계약직,0814,4648800463,"3,092","경기 성남시 분당구 판교로289번길 20, 8층"
5643,5643,38208136,인공지능,서울,송파구,(주)에버영피플,인공지능데이터가공전문가인력풀-프리랜서,경력무관,학력무관,프리랜서,0724,3208600820,"2,904","서울 송파구 백제고분로 216, 6층"
5644,5644,38370064,인공지능,서울,강남구,씨드로닉스(주),2020년인공지능데이터가공채용공고,경력무관,학력무관,정규직인턴직,0825,5848600254,None,
5645,5645,38329126,인공지능,경기,수원시 권선구,억세스위,인공지능AI딥러닝영상분석소프트웨어개발자모집,경력3년,대졸,정규직,0817,6841400033,None,
5646,5646,38212462,인공지능,광주,북구,(주)멋쟁이사자처럼,[인공지능사관학교]오프라인교육보조강사모집,경력무관,학력무관,파트계약직,0725,2648801106,None,서울 강남구 봉은사로82길 13
5647,5647,38170614,인공지능,서울,강남구,㈜이씨마이너,"빅데이터분석,AI(인공지능)솔루션개발-병역특례전문연구요",경력무관,대졸,병역특례,0717,1088121609,"3,724","서울 강남구 도곡로 151, 3층"
5648,5648,38266534,인공지능,서울,구로구,(주)동곡기정,보안솔루션개발(인공지능)경력자모집,경력5년,대졸,정규직,0804,2298121250,"4,366","서울 구로구 디지털로32길 30, 1114호 1113호,1114호"
5649,5649,38231707,인공지능,서울,서초구,(주)씨티아이랩,인공지능/데이터사이언스(AI/DataScience)신입/경력,경력3년,학력무관,정규직,0728,1218800192,"4,452","서울 서초구 태봉로 114, 6층 601호"
5650,5650,38137534,인공지능,서울,강서구,(주)비트나인,[비트나인]빅데이터/인공지능기술전문가모집,경력2년,학력무관,정규직,0710,2208868408,"4,848","서울 강서구 양천로 401, 제12층 제에이1201호, 1202호"
5651,5651,38150488,인공지능,서울,관악구,주식회사 포티투마루,[포티투마루]인공지능챗봇솔루션플랫폼개발채용(경력),경력3년,학력무관,정규직계약직,채용시,5628800151,None,"서울 관악구 남부순환로 1925, 6층, 8층"
5652,5652,38165655,인공지능,경기,안양시 동안구,브이에스커뮤니티(주),인공지능(AI)·빅데이터서비스분야별채용,경력무관,초대졸,정규직,0714,5188700628,"3,713","경기 안양시 동안구 시민대로248번길 25, 9층 904호"
5653,5653,38320168,인공지능,전북,전주시 완산구,(주)타바바,JAVA개발자(인공지능)모집합니다,경력3년,대졸,정규직,0816,5928100226,"2,954","전북 전주시 완산구 천잠로 303, 211호"
5654,5654,38344767,인공지능,서울,서초구,(주)아스크스토리디에스,[경력]인공지능/빅데이터스타트업의서버개발자(중급)모집,경력3년,학력무관,정규직,0722,2808101472,None,"서울 서초구 매헌로8길 47, C동 3층 301호"
5655,5655,38320925,인공지능,서울,강남구,데이터플로,인공지능(AI)·빅데이터영업정규직&계약직채용(경력),경력1년,학력무관,정규직계약직,0816,5098105501,"3,056","서울 강남구 테헤란로8길 11-4, 2층 202호"
5656,5656,38255338,인공지능,광주,북구,(주)호그린에어,"SW(소프트웨어),인공지능(AI)外정규직채용-각부문별",경력3년,대졸,정규직,0802,2718100479,"3,099","광주 북구 첨단과기로 123, 광주 과학기술원 창업진흥센터비동 104호"
5657,5657,38259654,인공지능,서울,금천구,(주)스칼라웍스,인공지능(AI)·빅데이터정규직채용-경력,경력3년,석사,정규직,채용시,2438800172,"5,048","서울 금천구 가산디지털2로 70, 1310호"
5658,5658,38187018,인공지능,서울,마포구,메디픽셀,[병특]의료인공지능전문연구요원채용(메디픽셀),경력무관,석사,정규직전문연구요원,0719,6928600540,"3,670","서울 동대문구 회기로 117-3, 서울바이오허브 산업지원동 301-1호"
5659,5659,38261085,인공지능,서울,관악구,주식회사 포티투마루,[포티투마루]인공지능QA개발(머신러닝/검색/SW엔지니어)채용,경력무관,학력무관,정규직,채용시,5628800151,None,"서울 관악구 남부순환로 1925, 6층, 8층"
5660,5660,38158400,인공지능,대구,북구,(주)씨드업,[(주)씨드업]인공지능(AI)·빅데이터정규직채용중,경력무관,대졸,정규직,0713,4588601707,None,"대구 북구 연암로 40, 201동 4층"
5661,5661,38259614,인공지능,서울,금천구,(주)스칼라웍스,인공지능(AI)정규직모집공고(신입),신입,학력무관,정규직,채용시,2438800172,"5,048","서울 금천구 가산디지털2로 70, 1310호"
5662,5662,38428728,인공지능,서울,강남구,오토그라운드 주식회사,"인공지능(AI)분야SW개발자(팀장,팀원)모집",경력무관,대졸,계약직,0717,5078701516,None,서울 강남구 삼성로75길 7
5663,5663,38235441,인공지능,서울,강남구,㈜솔트룩스,인공지능(AI)전문기업솔트룩스-개발직,경력7년,초대졸,정규직,채용시,1028113061,None,"서울 강남구 언주로 538, 4층, 5층"
5664,5664,38391319,인공지능,서울,강남구,(주)마인즈앤컴퍼니,"[정규직]인공지능(AI)MLengineer,DataScientist채용",경력무관,대졸,정규직,채용시,7638101040,"4,990","경기 성남시 분당구 대왕판교로644번길 49, 601호"
5665,5665,38412196,인공지능,서울,강남구,메타그라프(주),인공지능(AI)·빅데이터(머신러닝外3개부문)채용,경력5년,초대졸,정규직,0904,1868601160,None,서울 강남구 선릉로 578 태정빌딩
5666,5666,38249087,인공지능,인천,남동구,가천대학교 산학협력단,영상처리전문가/인공지능/딥러닝연구원모집,경력무관,대졸,계약직,0801,1298207687,"3,260",경기 성남시 수정구 성남대로 1342
5667,5667,38361357,인공지능,서울,영등포구,코아인텍주식회사,"빅데이터분석,딥러닝등인공지능기술개발채용",경력무관,석사,정규직,0824,2158677880,"3,566","서울 영등포구 양평로21길 26, 1303호"
5668,5668,38401232,인공지능,서울,마포구,(주)스트리스,(정규직)영상처리및인공지능학습분야연구원채용공고,경력무관,대졸,정규직,0717,1728800680,"4,404",서울 마포구 동교로25길 70
5669,5669,38159078,인공지능,서울,강남구,(주)데이터마케팅코리아,빅데이터솔루션/인공지능솔루션백엔드엔지니어채용,경력무관,대졸,정규직,0713,3948800499,"4,366","서울 강남구 테헤란로53길 16, 3층"
5670,5670,38379900,인공지능,서울,강남구,(주)데이터마케팅코리아,인공지능솔루션웹퍼블리싱개발/퍼블리셔채용,경력무관,대졸,정규직,0828,3948800499,"4,366","서울 강남구 테헤란로53길 16, 3층"
5671,5671,38389093,인공지능,경기,성남시 분당구,(주)마인즈랩,[마인즈랩/인공지능전문기업]CS담당자경력직채용,경력1년,대졸,정규직,0710,3148655446,"4,306","대전 유성구 가정북로 96, 307호"
5672,5672,38425552,인공지능,서울,송파구,온시큐리티(주),빅데이터기반인공지능개발자/퍼블리셔정규직채용,경력1년,초대졸,정규직,채용시,1148713197,"4,349","서울 송파구 송파대로 167, 에이동 에이1416호, 에이1417호"
5673,5673,38144285,인공지능,서울,강남구,iMediSync Inc.,인공지능/머신러닝/딥러닝연구원모집,경력무관,석사,정규직전문연구요원,채용시,1048646675,None,
5674,5674,38370542,인공지능,서울,관악구,써로마인드로보틱스,인공지능스타트업에서마케팅담당자를찾습니다.,경력무관,학력무관,정규직,0726,4568100105,"3,600","서울 관악구 관악로 1, 138동 410호"
5675,5675,38229398,인공지능,경기,군포시,IPEA(정보처리기사협회),전산실AI(인공지능)서버구축운영관리,신입,학력무관,정규직,0728,5414300420,None,경기 군포시 산본1동 1026-30 SAT 209호
5676,5676,38369708,인공지능,서울,강남구,㈜솔트룩스,인공지능(AI)전문기업솔트룩스-재무팀채용(대리급),경력3년,초대졸,정규직,0825,1028113061,None,"서울 강남구 언주로 538, 4층, 5층"
5677,5677,38226843,인공지능,경기,성남시 분당구,디엑솜,(경력)인공지능(AI)·빅데이터정규직모집,경력1년,초대졸,정규직,0727,3068800769,"4,158",경기 성남시 분당구 성남대로331번길 8
5678,5678,38256279,인공지능,전북,전주시 덕진구,(주)리퓨터,"웹&앱개발,빅데이터&인공지능외경력직/중급채용공고",경력무관,대졸,정규직,채용시,4028146647,"3,294","전북 전주시 덕진구 원장동길 111-18, 401호"
5679,5679,38378160,인공지능,서울,서초구,레이비스(주),"[경력직]초음파신호처리,분석Tool개발(인공지능활용)",경력무관,대졸,정규직,0828,2208821738,"4,534","서울 서초구 서운로 19, 512호"
5680,5680,38350490,인공지능,경기,성남시 분당구,(주)소이넷,인공지능/개발자및영업/마케팅정규직채용,경력무관,초대졸,정규직,0822,1468701058,"4,167","경기 성남시 분당구 성남대로331번길 8, 20층"
5681,5681,38374759,인공지능,경기,수원시 영통구,(주)내프터,2020년하반기인공지능(AI)신입.경력채용,경력무관,대졸,정규직,0828,5728100746,"4,900","경기 수원시 영통구 광교중앙로 170, 2410호 2409호,2410호"
5682,5682,38185610,인공지능,서울,서대문구,코드비전(주),인공지능(AI)전문기업인공지능AI개발자경력직채용,경력,대졸,정규직,0719,4468701152,None,"서울 서대문구 연세로 50, 2동 212A층"
5683,5683,38372277,인공지능,서울,송파구,윤시스템,"코스탁,빅데이터,인공지능(AI)",경력2년,학력무관,정규직,0826,1233431382,None,서울 영등포구 여의도동 61-3 라이프빌딩 408
5684,5684,38283409,인공지능,서울,성동구,오토시맨틱스(주),산업용인공지능분야/국내및해외기획/영업채용,경력무관,대졸,정규직,0807,8228700513,None,
5685,5685,38372418,인공지능,서울,영등포구,윤시스템,"데이터사이언티스트,인공지능(AI)·빅데이터채용",경력5년,학력무관,정규직,0727,1233431382,None,서울 영등포구 여의도동 61-3 라이프빌딩 408
5686,5686,38201185,인공지능,경기,안산시 단원구,고대안산병원 피부과,인공지능의료산업화,경력1년,박사,계약직,0722,3028267316,None,
5687,5687,38382514,인공지능,서울,중구,(주)아시아경제,"IT프로그래밍분야강사님모집(파이썬,인공지능,클라우드,빅",경력1년,대졸,기간제계약직,채용시,1018615912,"5,000","서울 중구 충무로 29, 10층,11층"
5688,5688,38312945,인공지능,경기,성남시 분당구,세진정보기술㈜,전산실AI(인공지능)서버구축운영관리,신입,학력무관,정규직,0716,1298173138,None,"경기 성남시 분당구 성남대로 381, 608호"
5689,5689,38214268,인공지능,경기,성남시 분당구,(주)와플,2020상반기인공지능개발자모집,경력무관,대졸,정규직계약직,채용시,2208877886,None,"경기 성남시 분당구 황새울로335번길 10, 545호"
5690,5690,38339018,인공지능,인천,연수구,(주)그루크리에이티브랩,인공지능(AI)분야연구개발인력구인,경력무관,대졸,정규직위촉직,0820,1058810285,"3,251","전북 완주군 대둔산로 1338, 301호"
5691,5691,38148514,인공지능,경기,성남시 분당구,(주)알체라,"인공지능,AI,응용SW,SI사업담당자모집공고-경력",경력3년,대졸,정규직,0711,6438700337,"3,649","경기 성남시 분당구 판교역로 225-15, 8층 801호"
5692,5692,38309562,인공지능,경기,성남시 분당구,(주)크레스콤,의료기기영업(인공지능소프트웨어서비스),경력무관,초대졸,정규직계약직,0814,4648800463,"3,092","경기 성남시 분당구 판교로289번길 20, 8층"
5693,5693,38208136,인공지능,서울,송파구,(주)에버영피플,인공지능데이터가공전문가인력풀-프리랜서,경력무관,학력무관,프리랜서,0724,3208600820,"2,904","서울 송파구 백제고분로 216, 6층"
5694,5694,38370064,인공지능,서울,강남구,씨드로닉스(주),2020년인공지능데이터가공채용공고,경력무관,학력무관,정규직인턴직,0825,5848600254,None,
5695,5695,38329126,인공지능,경기,수원시 권선구,억세스위,인공지능AI딥러닝영상분석소프트웨어개발자모집,경력3년,대졸,정규직,0817,6841400033,None,
5696,5696,38212462,인공지능,광주,북구,(주)멋쟁이사자처럼,[인공지능사관학교]오프라인교육보조강사모집,경력무관,학력무관,파트계약직,0725,2648801106,None,서울 강남구 봉은사로82길 13
5697,5697,38170614,인공지능,서울,강남구,㈜이씨마이너,"빅데이터분석,AI(인공지능)솔루션개발-병역특례전문연구요",경력무관,대졸,병역특례,0717,1088121609,"3,724","서울 강남구 도곡로 151, 3층"
5698,5698,38266534,인공지능,서울,구로구,(주)동곡기정,보안솔루션개발(인공지능)경력자모집,경력5년,대졸,정규직,0804,2298121250,"4,366","서울 구로구 디지털로32길 30, 1114호 1113호,1114호"
5699,5699,38231707,인공지능,서울,서초구,(주)씨티아이랩,인공지능/데이터사이언스(AI/DataScience)신입/경력,경력3년,학력무관,정규직,0728,1218800192,"4,452","서울 서초구 태봉로 114, 6층 601호"
5700,5700,38137534,인공지능,서울,강서구,(주)비트나인,[비트나인]빅데이터/인공지능기술전문가모집,경력2년,학력무관,정규직,0710,2208868408,"4,848","서울 강서구 양천로 401, 제12층 제에이1201호, 1202호"
5701,5701,38150488,인공지능,서울,관악구,주식회사 포티투마루,[포티투마루]인공지능챗봇솔루션플랫폼개발채용(경력),경력3년,학력무관,정규직계약직,채용시,5628800151,None,"서울 관악구 남부순환로 1925, 6층, 8층"
5702,5702,38165655,인공지능,경기,안양시 동안구,브이에스커뮤니티(주),인공지능(AI)·빅데이터서비스분야별채용,경력무관,초대졸,정규직,0714,5188700628,"3,713","경기 안양시 동안구 시민대로248번길 25, 9층 904호"
